n1,n2,n3,n4,n5,n6,n7,n8,Anio,Desembolso,Numero,,,,,,,,,,
19,87,14,35,26,14,12,113,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,113,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,113,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,113,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,134,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,134,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,134,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,134,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,134,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,11,144,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,11,144,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,11,144,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,11,144,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,11,144,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,164,2021,142731,1,,,,,,,,,,
19,87,14,62,26,14,12,164,2021,142731,1,,,,,,,,,,
19,87,14,34,26,14,12,201,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,201,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,201,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,201,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,201,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,224,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,224,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,224,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,224,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,224,2020,2828,14,,,,,,,,,,
19,87,11,23,26,14,12,234,2018,0,1,,,,,,,,,,
19,87,14,34,26,14,12,237,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,237,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,237,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,237,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,237,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,247,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,247,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,247,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,247,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,247,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,250,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,250,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,250,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,250,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,250,2020,2828,14,,,,,,,,,,
19,87,10,29,26,14,12,257,2019,131980,8,,,,,,,,,,
19,87,10,29,26,14,12,257,2020,171752,8,,,,,,,,,,
19,87,10,29,26,14,12,257,2021,156852,8,,,,,,,,,,
19,87,10,29,26,14,12,257,2022,0,8,,,,,,,,,,
19,87,15,53,26,14,12,264,2019,114030,6,,,,,,,,,,
19,87,14,34,26,14,12,265,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,265,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,265,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,265,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,265,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,274,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,274,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,274,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,274,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,274,2020,2828,14,,,,,,,,,,
19,87,14,34,26,14,12,321,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,321,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,321,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,321,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,321,2020,2828,14,,,,,,,,,,
19,87,10,18,26,14,12,322,2020,15000,3,,,,,,,,,,
19,87,10,18,26,14,12,322,2021,30318,3,,,,,,,,,,
19,87,14,34,26,14,12,329,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,329,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,329,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,329,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,329,2020,2828,14,,,,,,,,,,
19,87,10,18,26,14,12,323,2020,15000,3,,,,,,,,,,
19,87,10,18,26,14,12,323,2021,30318,3,,,,,,,,,,
19,87,14,34,26,14,12,375,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,375,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,375,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,375,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,375,2020,2828,14,,,,,,,,,,
19,87,10,29,26,14,13,421,2019,131980,8,,,,,,,,,,
19,87,10,29,26,14,13,421,2020,171752,8,,,,,,,,,,
19,87,10,29,26,14,13,421,2021,156852,8,,,,,,,,,,
19,87,10,29,26,14,13,421,2022,0,8,,,,,,,,,,
19,87,14,38,26,14,13,441,2021,300476,1,,,,,,,,,,
19,87,14,34,26,14,12,457,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,457,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,457,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,457,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,457,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,11,480,2020,0,20,,,,,,,,,,
19,87,14,62,26,14,11,480,2021,0,20,,,,,,,,,,
19,87,11,23,26,14,11,495,2020,0,1,,,,,,,,,,
19,87,11,23,26,14,11,495,2021,417575,1,,,,,,,,,,
19,87,11,23,26,14,11,495,2022,0,1,,,,,,,,,,
19,87,14,30,26,14,12,500,2020,1260246,3,,,,,,,,,,
19,87,14,30,26,14,12,500,2021,761250,1,,,,,,,,,,
19,87,14,34,26,14,12,536,2020,2828,14,,,,,,,,,,
19,87,14,35,26,14,12,536,2020,2828,14,,,,,,,,,,
19,87,14,57,26,14,12,536,2020,2828,14,,,,,,,,,,
19,87,14,62,26,14,12,536,2020,2828,14,,,,,,,,,,
19,87,15,53,26,14,12,536,2020,2828,14,,,,,,,,,,
19,87,15,82,26,14,13,578,2018,61605,1,,,,,,,,,,
19,87,15,82,26,14,13,585,2018,61605,1,,,,,,,,,,
19,87,14,57,26,15,12,12,2018,439278,14,,,,,,,,,,
19,87,14,57,26,15,12,33,2018,14269,1,,,,,,,,,,
19,87,12,44,26,15,12,52,2022,109736,1,,,,,,,,,,
19,87,10,79,26,15,12,59,2018,0,3,,,,,,,,,,
19,87,14,47,26,15,12,59,2018,0,1,,,,,,,,,,
19,87,14,57,26,15,12,59,2021,8977,2,,,,,,,,,,
19,87,14,62,26,15,12,59,2018,19755,1,,,,,,,,,,
19,87,14,62,26,15,12,59,2019,45918,2,,,,,,,,,,
19,87,14,62,26,15,12,59,2020,83875,1,,,,,,,,,,
19,87,14,30,26,15,12,64,2018,72270,7,,,,,,,,,,
19,87,14,30,26,15,12,64,2019,126409,7,,,,,,,,,,
19,87,14,30,26,15,12,64,2020,63056,29,,,,,,,,,,
19,87,14,47,26,15,12,125,2022,5327,7,,,,,,,,,,
19,87,14,57,26,15,12,125,2022,5327,7,,,,,,,,,,
19,87,14,47,26,15,12,153,2018,0,1,,,,,,,,,,
19,87,10,79,26,15,12,161,2018,0,3,,,,,,,,,,
19,87,10,79,26,15,12,160,2018,0,3,,,,,,,,,,
19,87,14,47,26,15,12,241,2020,11520,1,,,,,,,,,,
19,87,14,62,26,15,12,275,2019,45918,1,,,,,,,,,,
19,87,14,62,26,15,12,275,2020,83875,1,,,,,,,,,,
19,87,14,57,26,15,12,286,2021,0,1,,,,,,,,,,
19,87,10,41,26,15,12,287,2019,188862,1,,,,,,,,,,
19,87,10,41,26,15,12,287,2020,188861,1,,,,,,,,,,
19,87,14,47,26,15,12,287,2022,107976,4,,,,,,,,,,
19,87,14,57,26,15,12,287,2022,107976,4,,,,,,,,,,
19,87,14,35,26,15,12,303,2018,0,16,,,,,,,,,,
19,87,14,35,26,15,12,303,2019,0,16,,,,,,,,,,
19,87,14,57,26,15,12,331,2021,0,1,,,,,,,,,,
19,87,11,23,26,15,13,333,2018,16867,1,,,,,,,,,,
19,87,11,21,26,15,13,351,2018,32872,1,,,,,,,,,,
19,87,14,47,26,15,12,460,2022,5327,7,,,,,,,,,,
19,87,14,57,26,15,12,460,2022,5327,7,,,,,,,,,,
19,87,12,44,26,15,12,568,2022,42636,2,,,,,,,,,,
19,87,11,21,26,15,12,571,2018,32872,1,,,,,,,,,,
19,87,11,23,26,15,12,571,2018,16867,1,,,,,,,,,,
19,87,11,23,26,15,12,573,2018,16867,1,,,,,,,,,,
19,87,10,41,26,15,12,572,2018,0,1,,,,,,,,,,
19,87,10,29,26,17,12,460,2021,78032,1,,,,,,,,,,
19,87,10,29,26,17,12,460,2022,0,1,,,,,,,,,,
19,87,12,44,26,17,12,568,2021,32410,4,,,,,,,,,,
19,87,14,32,26,20,12,505,2018,589,1,,,,,,,,,,
19,87,15,50,26,20,12,505,2018,589,1,,,,,,,,,,
19,87,15,51,26,20,12,505,2018,589,1,,,,,,,,,,
19,87,14,62,26,21,12,67,2018,18610,1,,,,,,,,,,
19,87,14,62,26,21,12,67,2019,14884,1,,,,,,,,,,
19,87,14,34,26,21,12,127,2018,0,1,,,,,,,,,,
19,87,14,35,26,21,12,127,2018,0,1,,,,,,,,,,
19,87,14,57,26,21,12,127,2018,0,1,,,,,,,,,,
19,87,14,62,26,21,12,127,2018,0,1,,,,,,,,,,
19,87,10,29,26,21,12,137,2018,11126,2,,,,,,,,,,
19,87,10,29,26,21,12,137,2019,0,2,,,,,,,,,,
19,87,10,29,26,21,12,155,2018,11126,2,,,,,,,,,,
19,87,10,29,26,21,12,155,2019,0,2,,,,,,,,,,
19,87,10,29,26,21,12,224,2018,11126,2,,,,,,,,,,
19,87,10,29,26,21,12,224,2019,0,2,,,,,,,,,,
19,87,14,30,26,21,12,231,2021,48723,1,,,,,,,,,,
19,87,10,18,26,21,12,239,2018,0,2,,,,,,,,,,
19,87,10,18,26,21,12,239,2019,25496,2,,,,,,,,,,
19,87,10,18,26,21,12,239,2020,8682,2,,,,,,,,,,
19,87,10,41,26,21,12,247,2018,40154,1,,,,,,,,,,
19,87,10,41,26,21,12,247,2019,14814,1,,,,,,,,,,
19,87,14,47,26,21,12,248,2021,243965,5,,,,,,,,,,
19,87,14,47,26,21,12,248,2022,0,5,,,,,,,,,,
19,87,10,18,26,21,12,251,2018,0,2,,,,,,,,,,
19,87,10,18,26,21,12,251,2019,25496,2,,,,,,,,,,
19,87,10,18,26,21,12,251,2020,8682,2,,,,,,,,,,
19,87,10,29,26,21,12,257,2018,11126,2,,,,,,,,,,
19,87,10,29,26,21,12,257,2019,2752,6,,,,,,,,,,
19,87,10,29,26,21,12,257,2020,2252,4,,,,,,,,,,
19,87,10,29,26,21,12,257,2021,3248,4,,,,,,,,,,
19,87,10,29,26,21,12,257,2022,0,4,,,,,,,,,,
19,87,10,41,26,21,12,258,2019,15018,1,,,,,,,,,,
19,87,10,41,26,21,12,258,2020,15670,1,,,,,,,,,,
19,87,14,34,26,21,12,261,2018,0,1,,,,,,,,,,
19,87,14,35,26,21,12,261,2018,0,1,,,,,,,,,,
19,87,14,57,26,21,12,261,2018,0,1,,,,,,,,,,
19,87,14,62,26,21,12,261,2018,0,1,,,,,,,,,,
19,87,10,18,26,21,12,287,2018,0,2,,,,,,,,,,
19,87,10,18,26,21,12,287,2019,25496,2,,,,,,,,,,
19,87,10,18,26,21,12,287,2020,8682,2,,,,,,,,,,
19,87,10,41,26,21,12,287,2019,15018,1,,,,,,,,,,
19,87,10,41,26,21,12,287,2020,15670,1,,,,,,,,,,
19,87,14,35,26,21,12,303,2018,169648,4,,,,,,,,,,
19,87,14,35,26,21,12,303,2019,145668,4,,,,,,,,,,
19,87,14,47,26,21,12,285,2021,47907,1,,,,,,,,,,
19,87,11,23,26,21,13,333,2018,1837,1,,,,,,,,,,
19,87,14,34,26,21,13,336,2018,0,1,,,,,,,,,,
19,87,14,35,26,21,13,336,2018,0,1,,,,,,,,,,
19,87,14,57,26,21,13,336,2018,0,1,,,,,,,,,,
19,87,14,62,26,21,13,336,2018,0,1,,,,,,,,,,
19,87,11,21,26,21,13,351,2018,4589,1,,,,,,,,,,
19,87,10,29,26,21,13,421,2019,2752,4,,,,,,,,,,
19,87,10,29,26,21,13,421,2020,2252,4,,,,,,,,,,
19,87,10,29,26,21,13,421,2021,3248,4,,,,,,,,,,
19,87,10,29,26,21,13,421,2022,0,4,,,,,,,,,,
19,87,14,62,26,21,12,485,2021,34000,1,,,,,,,,,,
19,87,14,62,26,21,12,485,2022,41390,1,,,,,,,,,,
19,87,11,21,26,21,12,571,2018,4589,1,,,,,,,,,,
19,87,11,23,26,21,12,571,2018,1837,1,,,,,,,,,,
19,87,11,23,26,21,12,573,2018,1837,1,,,,,,,,,,
19,87,13,85,27,13,12,67,2021,14855,1,,,,,,,,,,
19,87,13,85,27,13,12,67,2022,0,1,,,,,,,,,,
19,87,12,44,27,13,12,135,2018,313036,1,,,,,,,,,,
19,87,12,44,27,13,12,135,2019,478683,1,,,,,,,,,,
19,87,12,44,27,13,12,135,2020,208579,1,,,,,,,,,,
19,87,12,44,27,13,13,223,2020,34465,5,,,,,,,,,,
19,87,12,44,27,13,13,223,2021,36180,5,,,,,,,,,,
19,87,12,44,27,13,13,226,2020,34465,5,,,,,,,,,,
19,87,12,44,27,13,13,226,2021,36180,5,,,,,,,,,,
19,87,12,44,27,13,13,227,2020,34465,5,,,,,,,,,,
19,87,12,44,27,13,13,227,2021,36180,5,,,,,,,,,,
19,87,12,44,27,13,13,228,2020,34465,5,,,,,,,,,,
19,87,12,44,27,13,13,228,2021,36180,5,,,,,,,,,,
19,87,12,44,27,13,12,255,2018,6375,2,,,,,,,,,,
19,87,12,44,27,13,12,255,2019,0,3,,,,,,,,,,
19,87,12,44,27,13,12,255,2020,25000,4,,,,,,,,,,
19,87,12,44,27,13,12,255,2021,47462,9,,,,,,,,,,
19,87,12,44,27,13,12,256,2018,6375,1,,,,,,,,,,
19,87,12,44,27,13,12,256,2019,0,1,,,,,,,,,,
19,87,12,44,27,13,12,256,2020,0,2,,,,,,,,,,
19,87,12,44,27,13,12,256,2021,7416,4,,,,,,,,,,
19,87,14,93,27,13,12,520,2018,82184,1,,,,,,,,,,
19,87,12,44,27,13,12,542,2020,34465,5,,,,,,,,,,
19,87,12,44,27,13,12,542,2021,36180,5,,,,,,,,,,
19,87,14,34,27,14,12,15,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,15,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,15,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,15,2020,203364,14,,,,,,,,,,
19,87,14,81,27,14,12,15,2021,500001,3,,,,,,,,,,
19,87,15,53,27,14,12,15,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,30,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,30,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,30,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,30,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,30,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,33,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,33,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,33,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,33,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,33,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,61,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,61,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,61,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,61,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,61,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,81,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,81,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,81,2020,437535,28,,,,,,,,,,
19,87,14,57,27,14,12,81,2021,416416,14,,,,,,,,,,
19,87,14,62,27,14,12,81,2019,210857,1,,,,,,,,,,
19,87,14,62,27,14,12,81,2020,1209522,29,,,,,,,,,,
19,87,14,62,27,14,12,81,2021,416416,14,,,,,,,,,,
19,87,14,81,27,14,12,81,2019,210857,1,,,,,,,,,,
19,87,14,81,27,14,12,81,2020,1006158,15,,,,,,,,,,
19,87,14,81,27,14,12,81,2021,416416,14,,,,,,,,,,
19,87,15,53,27,14,12,81,2020,203364,14,,,,,,,,,,
19,87,14,81,27,14,12,82,2018,1600002,6,,,,,,,,,,
19,87,14,81,27,14,12,82,2019,945174,6,,,,,,,,,,
19,87,14,34,27,14,12,84,2018,0,2,,,,,,,,,,
19,87,14,34,27,14,12,87,2018,0,4,,,,,,,,,,
19,87,14,62,27,14,12,87,2018,8720,5,,,,,,,,,,
19,87,14,34,27,14,12,113,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,113,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,113,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,113,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,113,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,134,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,134,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,134,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,134,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,134,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,11,144,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,11,144,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,11,144,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,11,144,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,11,144,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,201,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,201,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,201,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,201,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,201,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,224,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,224,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,224,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,224,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,224,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,237,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,237,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,237,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,237,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,237,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,247,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,247,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,247,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,247,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,247,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,250,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,250,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,250,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,250,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,250,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,265,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,265,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,265,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,265,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,265,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,274,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,274,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,274,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,274,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,274,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,321,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,321,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,321,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,321,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,321,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,329,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,329,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,329,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,329,2020,203364,14,,,,,,,,,,
19,87,14,72,27,14,12,329,2018,17400,3,,,,,,,,,,
19,87,14,72,27,14,12,329,2019,394668,3,,,,,,,,,,
19,87,14,72,27,14,12,329,2020,418869,3,,,,,,,,,,
19,87,15,53,27,14,12,329,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,375,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,375,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,375,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,375,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,375,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,457,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,457,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,457,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,457,2020,203364,14,,,,,,,,,,
19,87,15,53,27,14,12,457,2020,203364,14,,,,,,,,,,
19,87,14,34,27,14,12,536,2020,203364,14,,,,,,,,,,
19,87,14,35,27,14,12,536,2020,203364,14,,,,,,,,,,
19,87,14,57,27,14,12,536,2020,203364,14,,,,,,,,,,
19,87,14,62,27,14,12,536,2020,238362,20,,,,,,,,,,
19,87,14,62,27,14,12,536,2021,18000,12,,,,,,,,,,
19,87,15,53,27,14,12,536,2020,203364,14,,,,,,,,,,
19,87,15,50,27,14,12,558,2018,275088,3,,,,,,,,,,
19,87,15,55,27,14,12,558,2018,275088,3,,,,,,,,,,
19,87,13,66,27,14,12,559,2020,102500,1,,,,,,,,,,
19,87,13,66,27,14,12,559,2021,0,1,,,,,,,,,,
19,87,13,66,27,14,12,559,2022,0,1,,,,,,,,,,
19,87,13,74,27,14,12,559,2020,102500,1,,,,,,,,,,
19,87,13,74,27,14,12,559,2021,0,1,,,,,,,,,,
19,87,13,74,27,14,12,559,2022,0,1,,,,,,,,,,
19,87,14,30,27,20,12,81,2019,133333,1,,,,,,,,,,
19,87,14,34,27,20,12,81,2019,133333,1,,,,,,,,,,
19,87,14,62,27,20,12,81,2019,133333,1,,,,,,,,,,
19,87,14,78,27,20,12,81,2018,100000,1,,,,,,,,,,
19,87,14,78,27,20,12,81,2019,55000,1,,,,,,,,,,
19,87,14,34,27,20,12,84,2018,5086,6,,,,,,,,,,
19,87,14,34,27,20,12,87,2018,10172,12,,,,,,,,,,
19,87,14,62,27,20,12,87,2018,15232,13,,,,,,,,,,
19,87,14,47,27,20,12,116,2020,5500,1,,,,,,,,,,
19,87,12,44,27,20,12,135,2018,65454,3,,,,,,,,,,
19,87,12,44,27,20,12,135,2020,142218,7,,,,,,,,,,
19,87,12,44,27,20,12,135,2021,235845,7,,,,,,,,,,
19,87,12,44,27,20,12,135,2022,0,7,,,,,,,,,,
19,87,14,47,27,20,12,191,2020,5500,1,,,,,,,,,,
19,87,12,44,27,20,12,198,2018,0,2,,,,,,,,,,
19,87,14,62,27,20,12,201,2018,30464,16,,,,,,,,,,
19,87,14,65,27,20,12,244,2021,95007,3,,,,,,,,,,
19,87,12,44,27,20,12,255,2018,145587,7,,,,,,,,,,
19,87,12,44,27,20,12,255,2019,90227,8,,,,,,,,,,
19,87,12,44,27,20,12,255,2020,149456,10,,,,,,,,,,
19,87,12,44,27,20,12,255,2021,72685,15,,,,,,,,,,
19,87,14,35,27,20,12,275,2018,185010,10,,,,,,,,,,
19,87,12,44,27,20,12,256,2018,30684,3,,,,,,,,,,
19,87,12,44,27,20,12,256,2019,228,2,,,,,,,,,,
19,87,12,44,27,20,12,256,2020,76866,5,,,,,,,,,,
19,87,12,44,27,20,12,256,2021,27642,5,,,,,,,,,,
19,87,12,80,27,20,13,453,2018,0,1,,,,,,,,,,
19,87,14,35,27,20,12,457,2018,185010,10,,,,,,,,,,
19,87,14,62,27,20,12,457,2018,15232,8,,,,,,,,,,
19,87,11,23,27,20,12,464,2020,923529,4,,,,,,,,,,
19,87,11,23,27,20,12,464,2021,80000,2,,,,,,,,,,
19,87,12,44,27,20,12,560,2018,65454,5,,,,,,,,,,
19,87,12,44,27,20,12,560,2019,250484,2,,,,,,,,,,
19,87,12,44,27,20,12,595,2019,6283,5,,,,,,,,,,
19,87,12,44,27,20,12,595,2020,279194,11,,,,,,,,,,
19,87,12,44,27,20,12,595,2021,0,6,,,,,,,,,,
19,87,12,44,27,20,12,595,2022,0,5,,,,,,,,,,
19,87,10,41,27,21,12,56,2018,1500,1,,,,,,,,,,
19,87,10,58,27,21,12,81,2020,80001,3,,,,,,,,,,
19,87,14,62,27,21,12,81,2018,1500,1,,,,,,,,,,
19,87,14,62,27,21,12,81,2019,16322,1,,,,,,,,,,
19,87,14,62,27,21,12,81,2020,494942,12,,,,,,,,,,
19,87,14,72,27,21,12,82,2018,95081,7,,,,,,,,,,
19,87,14,81,27,21,12,82,2018,0,6,,,,,,,,,,
19,87,14,81,27,21,12,82,2019,0,6,,,,,,,,,,
19,87,10,79,27,21,12,89,2018,0,1,,,,,,,,,,
19,87,14,62,27,21,12,105,2018,891580,5,,,,,,,,,,
19,87,14,62,27,21,12,105,2019,734940,5,,,,,,,,,,
19,87,14,62,27,21,12,105,2020,864935,5,,,,,,,,,,
19,87,14,62,27,21,12,105,2021,814590,5,,,,,,,,,,
19,87,14,62,27,21,12,105,2022,0,5,,,,,,,,,,
19,87,10,58,27,21,13,130,2018,298140,1,,,,,,,,,,
19,87,10,29,27,21,12,135,2021,29829,1,,,,,,,,,,
19,87,10,29,27,21,12,135,2022,0,1,,,,,,,,,,
19,87,12,44,27,21,12,135,2018,15880,2,,,,,,,,,,
19,87,12,44,27,21,12,135,2019,34120,2,,,,,,,,,,
19,87,14,24,27,21,12,162,2019,134760,6,,,,,,,,,,
19,87,14,24,27,21,12,162,2020,153354,6,,,,,,,,,,
19,87,14,24,27,21,12,162,2021,164670,6,,,,,,,,,,
19,87,14,24,27,21,12,162,2022,0,6,,,,,,,,,,
19,87,14,47,27,21,12,162,2019,52836,6,,,,,,,,,,
19,87,14,47,27,21,12,162,2020,32886,6,,,,,,,,,,
19,87,14,47,27,21,12,162,2021,47460,6,,,,,,,,,,
19,87,14,47,27,21,12,162,2022,0,6,,,,,,,,,,
